_id,ID,APT,COMUNE_CODICE,COMUNE,DENOMINAZIONE,TIPOLOGIA,CATEGORIA,INDIRIZZO,FRAZIONE,CAP,PROV,TELEFONO,TELEFONO2,FAX,WEB,EMAIL,COORDX,COORDY,TOTALE_UNITA,TOTALE_LETTI,TOTALE_BAGNI
2996,17528,12,054052,TODI,LOCANDA DEGLI ALBERTI,Albergo,2 stelle,Via Giacomo Matteotti 38,,06059,PG,0758944904,335337791,0758944904,www.locandadeglialberti.it,locanda2011@libero.it,,,7,11,7
2997,18758,12,054052,TODI,MADONNA DEL SALICE,Agriturismo,5 spighe,Vocabolo S. Angelo II 175/1,COLVALENZA,06050,PG,3282420362,,,www.agriturismomadonnadelsalice.com,madonnadelsalice@libero.it,,,6,18,7
2998,18579,12,054052,TODI,MANTO VERDE,Bed & Breakfast,Bed & Breakfast,VIA MEZZE PIAGGE 14,,06059,PG,3396921229,,,,mauriziodegemmis@hotmail.com,,,3,8,3
2999,6274,12,054052,TODI,MONASTERO SS ANNUNZIATA,Casa per ferie,Casa per ferie,Via San Biagio 2,,06059,PG,0758942268,,0758943218,www.monastero.smr.it,monasterotodi@smr.it,2308023.54713,4740226.23621,54,85,45
3000,18385,12,054052,TODI,OBERDAN OSPITALITA',Affittacamere,Affittacamere,Via Ciuffelli 24,,06059,PG,3496480695,,,,oberdanospitalita@gmail.com,,,2,4,2
3001,17246,12,054052,TODI,PALAZZO MORTINI,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via Ciuffelli 37/41,,06059,PG,3391148454,,,www.palazzomortini.com,mdp@postecert.it,,,6,19,6
3002,18759,12,054052,TODI,PANE E OLIO,Agriturismo,2 spighe,Vocabolo Castello 20G,VASCIANO,06059,PG,0758942205,3491512232,,,caffeconsolazione@gmail.com,,,1,4,1
3003,15223,12,054052,TODI,PETRORO 14,Affittacamere,Affittacamere,Voc. Casarciccia 14,PETRORO,06059,PG,0758947252,3337362551,0758947252,,shlomoro@gmail.com,2313402.54975,4744018.5791,2,4,2
3004,18262,12,054052,TODI,POGGETTO APARTMENTS,Affittacamere,Affittacamere,Voc. Poggetto 21,FRONTIGNANO,06059,PG,3317487771,,,,janevmcnulty@gmail.com,,,2,5,2
3005,15086,12,054052,TODI,POGGIO LEVANTE,Agriturismo,Agriturismo,Voc. Montependente Basso 16,CROCEFISSO,06059,PG,3391454453,,,,,2308799.93115,4739784.8597,5,14,5
3006,17531,12,054052,TODI,POGGIO PETRORO,Bed & Breakfast,Bed & Breakfast,Voc. Poggetto 8/A,PETRORO,06059,PG,3483211733,3394730291,0637518244,www.casalepoggetto.it,info@casalepoggetto.it,,,3,6,3
3007,6315,12,054052,TODI,RELAIS TODINI,Residenza d'epoca,Residenza d'epoca,Voc. Cervara 24,COLVALENZA,06059,PG,075887521,,075887182,www.relaistodini.com,relais@relaistodini.com,2312355.52949,4735107.5726,12,24,12
3008,18330,12,054052,TODI,"RESIDENZA ""TEATRO ANTICO""",Bed & Breakfast,Bed & Breakfast,Via del Teatro Antico 2,,06059,PG,3383143036,3290147344,,www.residenzefiorini.it,teatroantico@outlook.com,,,2,4,2
3009,17362,12,054052,TODI,RESIDENZA COLLE FIORITO,Bed & Breakfast,Bed & Breakfast,Voc. Casella 4,PORCHIANO,06059,PG,3491247816,,,,fabiolacattalani@gmail.com,,,3,6,3
3010,18646,12,054052,TODI,RESIDENZA DEGLI UFFREDI,Bed & Breakfast,Bed & Breakfast,VOCABOLO CASTELLO 8,ROSCETO,06059,PG,3299235790,3356446884,0758087556,www.residenzadegliuffredi.it,info@residenzadegliuffredi.it,,,3,6,3
3011,18605,12,054052,TODI,RIPAIOLI 11,Affittacamere,Affittacamere,VOCABOLO MACCHIA 11,RIPAIOLI,06059,PG,0758852285,360343571,,www.ripaioli11.it,pr53gensis@gmail.com,,,1,2,1
3012,7583,12,054052,TODI,RIVA DEL FASCINO,Affittacamere,Affittacamere,Voc. Ponte Martino 67,,06059,PG,075.8942949,0758945425,,,fabio.cibocchi@libero.it,2305934.32991,4738602.69704,5,9,5
3013,13372,12,054052,TODI,ROCCAFIORE - Campagna e benessere,Agriturismo,5 spighe,Voc. Collina 110,CROCEFISSO,06059,PG,0758942416,,0758948754,www.roccafiore.it,info@roccafiore.it,2308067.26616,4745279.33172,13,25,16
3014,6275,12,054052,TODI,SAN LORENZO TRE,Residenza d'epoca,Residenza d'epoca,Via San Lorenzo 3,,06059,PG,0758944555,,0758944555,www.sanlorenzo3.it,info@sanlorenzo3.it,2307882.94138,4739945.99376,6,11,5
3015,6303,12,054052,TODI,SAN ROCCO,Agriturismo,3 spighe,Voc. San Rocco 14,DUESANTI,06059,PG,0758989102,,0758980971,www.agriturismo-sanrocco.com,info@agriturismo-sanrocco.com,2310062.77997,4742536.48506,6,23,9
3016,6265,12,054052,TODI,TENUTA DI CANONICA,Agriturismo,4 spighe,Voc. Casalzetta 75,CANONICA,06059,PG,0758947545,,0758947581,www.tenutadicanonica.com;tenutadicanonica@tin.it,info@tenutadicanonica.com,2303162.5836,4739461.6331,12,27,12
3017,6285,12,054052,TODI,TENUTA DI FIORE - LUCCIOLA,Agriturismo,3 spighe,Voc. Torricella 37,ROMAZZANO,06059,PG,0758853118,,,www.tenutadifiore.it,fiore@tenutadifiore.it,2305515.80731,4735620.15709,11,29,11
3018,17825,12,054052,TODI,TENUTA MONTE VOLPARO,Bed & Breakfast,Bed & Breakfast,Voc. Montevolparo 26,CAMERATA,06059,PG,0758947188,3402788547,0758947188,www.montevolparo.com,info@montevolparo.com,,,2,6,2
3019,16366,12,054052,TODI,TODI RESORT,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Castello 16/A,IZZALINI,06059,PG,0758853621,3297480708,0744 420678,www.castelloizzalinitodiresort.com,info.castelloizzalini@virgilio.it,2314176.63687,4735710.67099,15,49,15
3020,14366,12,054052,TODI,TORRE ALMONTE,Residenza d'epoca,Residenza d'epoca,Voc. Torre 1,FRONTIGNANO,06059,PG,0758852560,,0758851114,www.torrealmonte.com,info@torrealmonte.com,2306966.5701,4733786.90312,4,10,6
3021,16225,12,054052,TODI,TORRE BONTEMPO,Agriturismo,Agriturismo,Voc. Torre Bontempo 50,DUESANTI,06059,PG,3351019663,0758989505,0758989509,www.torrebontempo.it,info@torrebontempo.it,2311266.7036,4743645.25324,5,18,10
3022,7700,12,054052,TODI,TORRELUCA,Bed & Breakfast,Bed & Breakfast,Voc. Selvarelle 82,CASEMASCE,06059,PG,3336647792,3392906761,,www.torreluca.it,maria.bulli@libero.it,2300041.18966,4736482.0458,2,4,2
3023,14191,12,054052,TODI,TRA CIELO E TERRA,Agriturismo,4 spighe,Voc. Orto 44,FRONTIGNANO,06059,PG,0758852567,3922625150,0758852567,www.tracieloeterra.org,cielo_terra@libero.it,2311742.82784,4746960.88652,5,9,6
3024,18450,12,054052,TODI,TRUFFLE,Agriturismo,2 spighe,Vocabolo Crisciano 125,CROCEFISSO,06059,PG,3283299590,3294473467,,www.toditruffle.com,info@toditruffle.com,,,2,10,4
3025,18760,12,054052,TODI,VERDE OLIVA,Affittacamere,Affittacamere,Vocabolo Spagliagrano 6/A,FIORE,06059,PG,3387681878,3319356368,,,verdeolivatodi@gmail.com,,,3,6,3
3026,16217,12,054052,TODI,VILLA ARNATA,Agriturismo,Agriturismo,Voc. Ortali 5,PESCIANO,06059,PG,0758946007,,,www.villa-arnata.com,info@villa-arnata.com;urszulamitter@gmail.com,2309358.95134,4730322.69435,4,7,4
3027,18064,12,054052,TODI,VILLA DALUMA,Affittacamere,Affittacamere,Voc. Poaggine 17/A,CANONICA,06059,PG,3383824443,,0774608529,,ristorantedaniela@gmail.com,,,1,4,2
3028,18065,12,054052,TODI,VILLA DALUMA   .,Affittacamere,Affittacamere,Voc. Poaggine 17/B/C,CANONICA,06059,PG,3388582728,,,,info@villadaluma.it,,,1,5,2
3029,15564,12,054052,TODI,VILLA SAN GIACOMO,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Belvedere 50,PONTECUTI,06059,PG,0758948864,,0758948864,www.sangiacomo.ch,info@sangiacomo.ch; ita832@tiscali.it,2300831.72668,4736419.49334,5,44,10
3030,18257,9,054053,TORGIANO,AFFITTACAMERE BASSETTI GRETA,Affittacamere,Affittacamere,Via Signoria 77/C,,06089,PG,340 3531700,,,,greta.bassetti@gmail.com,,,2,10,2
3031,18259,9,054053,TORGIANO,AFFITTACAMERE CORNA KEVIN,Affittacamere,Affittacamere,Via Signoria 77/C,,06089,PG,340 3531700,,,,greta.bassetti@gmail.com,,,2,10,2
3032,7475,9,054053,TORGIANO,AGRITURISMO LA MONTAGNOLA,Agriturismo,Agriturismo,Via dell'Acquedotto Loc. Caprareccia 10,,06089,PG,075 982962,328 3111215,075 982159,www.lamontagnola.it,info@lamontagnola.it,2312379.63673,4766181.64354,8,30,15
3033,6787,9,054053,TORGIANO,AGRITURISMO MIRALDUOLO,Agriturismo,Agriturismo,Via Ferriera 58/58A,,06089,PG,368 7894031,075 9889031,,www.miralduolo.com,info@miralduolo.com,2311531.85277,4771950.34893,8,29,10
3034,14227,9,054053,TORGIANO,AGRITURISMO PIAN DEL TEVERE,Agriturismo,Agriturismo,Loc. Palla 10,MIRALDUOLO,06089,PG,075 9889520,333 1678034,075 9887252,www.piandeltevere.it,info@piandeltevere.it,2310948.85326,4770353.53717,5,24,8
3035,9393,9,054053,TORGIANO,AL GRAPPOLO D'ORO,Albergo,3 stelle,Via Principe Umberto 22,,06089,PG,075 982253,,075 9887385,www.algrappolodoro.net,info@algrappolodoro.net,2311020.97182,4766903.22304,15,25,15
3036,9088,9,054053,TORGIANO,CASALE VILLA CHIARA,Agriturismo,Agriturismo,Via del Colle - Loc. Madonnuccia 57,,06089,PG,075 982931,,075 982540,www.casalevillachiara.com,casalevillachiara@gmail.com,2312404.59011,4768340.60886,5,10,5
3037,16888,9,054053,TORGIANO,CASTELLO DI ROSCIANO,Affittacamere,Affittacamere,Via Signoria 77,SIGNORIA,06089,PG,075 609258,347 3516253,075 9880801,www.castellodirosciano.com,info@castellodirosciano.com,,,6,12,6
3038,18077,9,054053,TORGIANO,DA LULLY,Bed & Breakfast,Bed & Breakfast,Via E.Trascurati 20,,06089,PG,349 7638671,,,,luanaland2@libero.it,,,1,2,1
3039,5891,9,054053,TORGIANO,DANTE,Albergo,3 stelle,Via Tiberina - S.S. E 45 23,PONTENUOVO DI TORGIANO,06089,PG,075 982267,,075 982081,www.hotelristorantedante.it,info@hotelristorantedante.it,2309942.77085,4765942.49403,36,62,36
3040,18677,6,054054,TREVI,AGRITURISMO VILLA SILVANA,Agriturismo,Agriturismo,Via Fonte Pigge 6,PARRANO,06039,PG,0742/78821,,,www.agriturismovillasilvana.it,info@agriturismovillasilvana.it,,,9,30,11
3041,6334,9,054053,TORGIANO,DANTE DIPENDENZA,Albergo,3 stelle,Via Tiberina - S.S. E/45 23,PONTENUOVO DI TORGIANO,06089,PG,075 982267,,075 982081,www.hotelristorantedante.it,info@hotelristorantedante.it,2309985.88211,4765959.96137,14,25,14
3042,5985,9,054053,TORGIANO,FATTORIA SPINOLA,Agriturismo,Agriturismo,Via Entrata 39/41,,06089,PG,075 982815,333 8742680,075 982815,www.spinolaonline.it,IMoriGelsi@spinolaonline.it,2311383.75978,4767655.81867,3,19,3
3043,9269,9,054053,TORGIANO,HOTEL VALLE UMBRA,Albergo,3 stelle,Via Ferriera 13,FERRIERA,06089,PG,075 599 8315,075 394400,075 599 0586,www.valleumbra.net,info@valleumbra.net,2312481.30896,4773374.51278,15,25,15
3044,17760,9,054053,TORGIANO,IL BELVEDERINO,Bed & Breakfast,Bed & Breakfast,Via degli Olivi 3,BRUFA,06089,PG,075 982877,370 3041555,075 982877,www.ilbelvederino.it,info@ilbelvederino.it,,,2,4,2
3045,15279,9,054053,TORGIANO,IL CERCHIO DELLE FATE,Agriturismo,Agriturismo,Via del Colle 23,BRUFA,06089,PG,347 9748556,338 9982645,,www.ilcerchiodellefate.com,ilcerchiodellefate@alice.it,2313643.80857,4769895.9831,5,23,5
3046,18363,9,054053,TORGIANO,IL DIVIN CASALE,Agriturismo,2 spighe,Via Assisi 81,BRUFA,06089,PG,075 982712,339 7545525,075 982712,www.ildivincasale.it,info@ildivincasale.it,,,4,8,4
3047,7001,9,054053,TORGIANO,IL POGGIO DELLE GINESTRE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Strada della Cittadella 13,,06089,PG,075 985248,347 7989980,075 9887280,www.ilpoggiodelleginestre.it,info@ilpoggiodelleginestre.it,2311790.41385,4764924.66344,6,22,6
3048,14406,9,054053,TORGIANO,IL POMETO,Agriturismo,Agriturismo,Loc. Miralduolo 10,MIRALDUOLO,06089,PG,075 982994,,075 9887014,www.poggioallevigne.it,info@poggioallevigne.it,2312026.01757,4771164.8125,1,6,4
3049,5902,9,054053,TORGIANO,LA CITTADELLA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Strada della Cittadella 18,,06089,PG,075 9880676,340 3590215,075 5171163,www.lacittadellaperugia.it,info@lacittadellaperugia.it,2311383.70185,4765500.6634,6,25,6
3050,7674,9,054053,TORGIANO,LA COLLINA DEI CILIEGI,Agriturismo,Agriturismo,Strada Comunale Miralduolo-Brufa 80/a,,06089,PG,075 982823,338 2042530,07530638,www.lacollinadeiciliegi.com,info@lacollinadeiciliegi.com,2327496.69241,4780588.90787,7,28,12
3051,18265,9,054053,TORGIANO,LA QUERCIA DI BRUFA,Bed & Breakfast,Bed & Breakfast,Via Bastia 10/B,BRUFA,06089,PG,328 8657472,,,www.laquerciadibrufa.jimdo.com,laquerciadibrufa@libero.it,,,1,2,1
3052,13558,9,054053,TORGIANO,LAME,Bed & Breakfast,Bed & Breakfast,Via Bastia 22,BRUFA,06089,PG,333 7654135,348 3832325,,www.vacanzeumbria.it,lame.perugia@hotmail.it,2314984.97632,4770267.63215,3,7,3
3053,5889,9,054053,TORGIANO,LE TRE VASELLE,Albergo,5 stelle,Via Garibaldi 48,,06089,PG,075 9880447,,075 9880214,www.3vaselle.it,3vaselle@3vaselle.it,2310904.90247,4766848.62334,28,56,34
3054,18071,9,054053,TORGIANO,LE TRE VASELLE DIPENDENZA,Albergo,4 stelle,Via Fratelli Bandiera 73,,06089,PG,075 9880447,,075 9880214,www.3vaselle.it,3vaselle@3vaselle.it,,,24,48,33
3055,6083,9,054053,TORGIANO,MARZOLANO,Agriturismo,Agriturismo,Via Montesanto 36,,06089,PG,075 982265,335 1405833,075 9887413,www.marzolano.it,agricolatonelli@tiscali.it,2311398.32122,4764549.32538,3,15,5
3056,18763,9,054053,TORGIANO,PODERE MONTICCHIO,Bed & Breakfast,Bed & Breakfast,Via Ponte San Giovanni 33,BRUFA,06089,PG,366 5425520,,,,poderemonticchio@gmail.com,,,2,4,2
3057,5910,9,054053,TORGIANO,POGGIO ALLE VIGNE,Agriturismo,Agriturismo,Via del Colle - Loc. Montespinello 46,,06089,PG,075 982994,,075 9887014,www.poggioallevigne.it,info@poggioallevigne.it,2312266.35701,4768280.04939,11,28,11
3058,11056,9,054053,TORGIANO,RELAIS BORGO BRUFA,Villaggio-Albergo,4 stelle,Via del Colle 38,BRUFA,06089,PG,075 9883,,075 9480106,www.borgobrufa.it,info@borgobrufa.it,2313535.77543,4770144.66438,48,94,48
3059,5892,9,054053,TORGIANO,SIRO,Albergo,3 stelle,Via Bruno 16,,06089,PG,075 982010,,075 9880035,www.hotelsirotorgiano.it,info@hotelsirotorgiano.it,2311039.36679,4766950.86027,14,24,14
3060,7835,9,054053,TORGIANO,TENUTA DI MONTESCOSSO,Agriturismo,Agriturismo,Via di Miralduolo 26,MIRALDUOLO,06089,PG,328 9712526,,06 4404018,www.tenutamontescosso.it,info@tenutamontescosso.it,2312024.86827,4771162.74091,1,8,2
3061,17899,6,054054,TREVI,"""LE TRADIZIONI"" Casa Vacanze di Marianucci Francesco",Case e appartamenti per vacanze,Case e appartamenti per vacanze,Località  Coste San Paolo s n c ,COSTE,06039,PG,0742/78942,339/6353851,0742/78942,www.letradizionicasavacanze.it,info@letradizionicasavacanze.it,,,4,20,5
3062,8891,6,054054,TREVI,AGRITURISMO FIORDALISO,Agriturismo,Agriturismo,Via La Croce 12,BOVARA,06039,PG,0742/381700,,0742/781044,www.agrifiordaliso.com,info@agrifiordaliso.com,2336342.43082,4748362.94841,4,9,4
3063,7569,6,054054,TREVI,AGRITURISMO LA PINTURA,Agriturismo,Agriturismo,Via Pintura 3,MANCIANO,06039,PG,0742/78354,,0742/78554,www.lapintura.it,info@lapintura.it,2335142.2335755,4749982.45523572,12,23,11
3064,8078,6,054054,TREVI,AGRITURISMO LAPIGGE,Agriturismo,Agriturismo,Via San Marco 4,LA PIGGE,06039,PG,0742/381287,,0742/381287,www.agriturismolapigge.it,info@agriturismolapigge.it,2336380.84584654,4746528.38441217,9,18,10
3065,10956,6,054054,TREVI,AGRITURISMO VILLA PLINI,Agriturismo,Agriturismo,Localita'  Villanova 2,SANTA MARIA IN VALLE,06039,PG,0742/78609,,0742/78609,,paolo.natalini@hotmail.it,2336318.19559,4750802.09296,6,22,6
3066,13593,6,054054,TREVI,ALVAVISTA,Affittacamere,Affittacamere,Via Alvanischio 14,BOVARA,06039,PG,347/3422459,0742/780971,,www.alvavista.it,info@alvavista.it,2336671.12569,4747908.30997,2,6,2
3067,7951,6,054054,TREVI,ANTICA DIMORA ALLA ROCCA,Albergo,4 stelle,Piazza della Rocca 1,,06039,PG,0742/38541,,0742/78925,www.hotelallarocca.it,info@hotelallarocca.it,2335985.09052836,4749712.56660269,15,32,18
3068,15522,6,054054,TREVI,ANTICA DIMORA ALLA ROCCA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Piazza della Rocca 4,,06039,PG,0742/38541,349/7888001,0742/78925,www.hotelallarocca.it,info@hotelallarocca.it,2336000.52309,4749723.9234,3,25,9
3069,14479,6,054054,TREVI,B & B UMBRIA VERDE,Bed & Breakfast,Bed & Breakfast,Via Monte Rosa 39,SANTA MARIA IN VALLE,06039,PG,347/2530264,338/1999873,0742/781298,www.bbumbriaverde.com,info@bbumbriaverde.com,2334705.72322,4751877.06552,3,5,4
3070,18741,6,054054,TREVI,CALAFURIA,Albergo,1 stella,Via Vigna delle noci 1/3,MATIGGE,06039,PG,331/8731332,,,,,,,10,31,13
3071,16829,6,054054,TREVI,CAMERE BELVEDERE,Affittacamere,Affittacamere,Vocabolo Alvanischio 7,BOVARA,06039,PG,328/3322939,320/2148742,,,giuliana.fabbrizzi@libero.it,,,2,4,2
3072,5592,6,054054,TREVI,CASA GIULIA,Country house,Country house,Via Corciano 1,BOVARA,06039,PG,0742/78257,,0742/381632,www.casagiulia.com,info@casagiulia.com,2336284.71255642,4747374.55309321,9,24,9
3073,14352,6,054054,TREVI,CASA VENTURINI,Affittacamere,Affittacamere,Via Alvanischio 4,BOVARA,06039,PG,339/6069308,,0742/386364,,venturini.m@tre.it,2336671.12569,4747908.30997,1,8,2
3074,18817,6,054054,TREVI,CASAFLO AFFITTACAMERE,Affittacamere,Affittacamere,Via Madonna 29/A,BORGO,06039,PG,3488018885,,,,,,,2,6,1
3075,18591,6,054054,TREVI,CASALE SAN FEDELE,Affittacamere,Affittacamere,Via Ugo Foscolo 6,CANNAIOLA,06039,PG,331/2302175,,,,info@bbcasalesanfedele.com,,,5,12,5
3076,14364,6,054054,TREVI,CASCO DELL'ACQUA,Country house,Country house,Via Casco dell'Acqua 15/d,MATIGGE,06039,PG,0742/391208,340/0913702,0742/393108,www.cascodellacqua.it,info@cascodellacqua.it,2333325.90508,4751743.05805,8,25,11
3077,18434,6,054054,TREVI,DIPENDENZA HOTEL ANTICA DIMORA ALLA ROCCA,Albergo,4 stelle,Via Beato Placido Riccardi 5,,06039,PG,0742/38541,349/7888001,0742/78925,www.hotelallarocca.it,info@hotelallarocca.it,,,4,8,4
3078,5487,6,054054,TREVI,HOTEL DELLA TORRE,Albergo,3 stelle,SS. Flaminia  KM 147 ,MATIGGE,06039,PG,0742/3971,,0742/391200,www.hoteldellatorre.eu,info@folignohotel.it,2334975.90482,4752916.12757,135,290,140
3079,5413,6,054054,TREVI,I MANDORLI,Agriturismo,Agriturismo,Localita' Fondaccio 6,BOVARA,06039,PG,0742/78669,335498309,0742/78669,www.agriturismoimandorli.com,info@agriturismoimandorli.com,2336300.45469,4747771.73567,6,18,8
3080,15473,6,054054,TREVI,IL BORGO CASA VACANZE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via Cannaiola 5/D,BORGO,06039,PG,0742/781048,,0742/78763,www.ilborgocasavacanze.com,info@ilborgocasavacanze.com,2335241.11075,4749401.1131,5,12,6
3081,8729,6,054054,TREVI,IL BORGO DELL'ULIVO,Albergo,3 stelle,Via Monte Bianco 23,MATIGGE,06039,PG,0742/78969,,0742/78969,www.borgoulivo.it,info@borgoulivo.it,2335732.78643847,4751949.54728715,20,40,20
3082,14293,6,054054,TREVI,IL CONVENTO,Centro soggiorno studi,Centro soggiorno studi,Via Don Sturzo-Abbazia di San Pietro 7,BOVARA,06039,PG,0742/781220,,0742/781220,www.ilconvento.org,info@ilconvento.org,2342825.67967,4733372.94138,14,22,14
3083,18676,6,054054,TREVI,IL PESCATORE DI DI MARCO DANIELA,Albergo,2 stelle,Via Chiesa Tonda 52,LA PIGGE,06039,PG,0742/78483,388/2553162,,http://albergoilpescatore.blogspot.it/,albergoilpescatore@gmail.com,,,10,19,11
3084,7402,6,054054,TREVI,IL PORTICO,Agriturismo,Agriturismo,Via Marroggia 5/A,BOVARA,06039,PG,339/3458432,,,,marialetiziamicheli@live.it,2335687.02123,4746434.19864,4,10,3
3085,5499,6,054054,TREVI,IL TERZIERE,Albergo,3 stelle,Via Salerno 1,,06039,PG,0742/78359,,0742/78359,www.ilterziere.com,info@ilterziere.com,2336254.95279,4749830.26288,12,20,13
3086,7030,6,054054,TREVI,L'OLIVETO,Affittacamere,Affittacamere,Localita' Sant'Arcangelo 5,LA PIGGE,06039,PG,327/0978379,,,,sandro.gasperini@tiscali.it,2337475.26061394,4747674.69549274,1,6,2
3087,10589,6,054054,TREVI,LA BIFORA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via Tiberio Natalucci 3,,06039,PG,347/6717557,,0742/78239,www.labifora.com,info@tavernadelsette.it,2336035.07374081,4749613.43187146,5,15,5
3088,18701,6,054054,TREVI,LA CASA DI NICOLA,Bed & Breakfast,Bed & Breakfast,Via Popoli 14A,SANTA MARIA IN VALLE,06039,PG,328/7467635,,,,nicola.lucentini@gmail.com,,,2,4,2
3089,5439,6,054054,TREVI,LA CERQUETTA,Albergo,2 stelle,SS Flaminia KM 144 ,,06039,PG,0742/381963,,0742/381455,www.cerquetta.it,info@cerquetta.it,2335009.81922,4750498.13891,29,51,36
3090,15092,6,054054,TREVI,LA VECCHIA AIA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Localita' Colle Alto 9,BOVARA,06039,PG,338/9775005,,0742/381825,,lavecchia.aia@libero.it,2335905.92027,4748297.16202,4,13,4
3091,16559,6,054054,TREVI,LE TORTE DI EDI,Bed & Breakfast,Bed & Breakfast,Localita' Castelluccio 8,,06039,PG,0742 381794,338 4959701,0742 381794,www.trevibeb.it,zamboniedi@gmail.com,,,1,2,1
3092,7747,6,054054,TREVI,LE VEDUTE,Country house,Country house,Localita' Alvanischio 8,BOVARA,06039,PG,339/3686103,,0742/78347,www.levedute.com,info@levedute.com,2336671.12569,4747908.30997,8,25,8
3093,9496,6,054054,TREVI,NATALINI AGRITURIST,Agriturismo,Agriturismo,Via Casa Bozzi ,SAN LORENZO,06039,PG,0742/399472,,0742/399472,www.agrinatalini.com,info@agrinatalini.com,2333828.68617373,4746635.4211102,11,26,11
3094,16434,6,054054,TREVI,PICCOLO PARADISO,Bed & Breakfast,Bed & Breakfast,Via Monte Bianco 7,MATIGGE,06039,PG,340/3878128 392/4540972,338/7634363,,www.bbpiccoloparadiso.com,info@bbpiccoloparadiso.com,,,3,6,2
3095,9151,6,054054,TREVI,RESIDENZA ELISEI,Affittacamere,Affittacamere,Via Casco dell'Acqua 36,MATIGGE,06039,PG,0742/670790,,,,,2332707.95947209,4752657.9486036,1,5,1
3096,7938,6,054054,TREVI,RESIDENZA LA PASSEGGIATA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Viale Augusto Ciuffelli 12,,06039,PG,0742/381433,,0742/381433,www.residenzalapasseggiata.com,info@residenzalapasseggiata.com,2336255.85358803,4750274.32187984,11,27,12
3097,8200,6,054054,TREVI,RESIDENZA PARADISO,Agriturismo,Agriturismo,Via Collecchio 11,SANTA MARIA IN VALLE,06039,PG,0742/78549,,0742/78549,www.residenzaparadiso.it,info@residenzaparadiso.it,2336123.04216181,4751242.17380887,6,15,7
3098,10933,6,054054,TREVI,RESIDENZA S. EMILIANO,Affittacamere,Affittacamere,Via Salvatore Zappelli 24,,06039,PG,348/2285443,380/4393656,0742/78636,www.residencesantemiliano.it,residences.emiliano@libero.it,2336061.65985,4749726.95448,4,9,4
3099,8112,6,054054,TREVI,TREVI ANTICA,Bed & Breakfast,Bed & Breakfast,Via San Francesco 26,,06039,PG,333/7958811,333/8431911,0742/359686,www.treviantica.it,info@martarossetti.it,2335974.87439618,4749785.85434727,2,4,2
3100,9585,6,054054,TREVI,UMBRIA HOUSE,Bed & Breakfast,Bed & Breakfast,Via Madonna 47,BORGO,06032,PG,3386982622,,,www.umbria-house.it,umbria-house@libero.it,2335075.4635901,4750374.44186747,3,5,2
3101,5275,4,054055,TUORO SUL TRASIMENO,AGRITURISMO ANTICA DOGANA,Agriturismo,2 spighe,LOC. LA DOGANA - VIA FIRENZE 4,,06069,PG,330280845,,0759696377,www.agriturismodogana.it,deferrariemanuele@gmail.com,2282433.97257,4787503.08819,14,54,14
3102,5386,4,054055,TUORO SUL TRASIMENO,AGRITURISMO IL GIARDINO,Agriturismo,2 spighe,VIA SANGUINETO 6,,06069,PG,075826395,3384856552,075826395,www.agriturismoilgiardino.it,sanguineto@tiscalinet.it,2280583.79461,4789289.68468,3,6,3
3103,14356,4,054055,TUORO SUL TRASIMENO,AL CASOLARE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,VIA BONDI 18,,06069,PG,3683102260,,,www.alcasolare.com,alcasolare2003@libero.it,2282125.4264,4788254.65462,3,7,3
3104,16710,4,054055,TUORO SUL TRASIMENO,AL GIARDINO DEGLI ULIVI,Bed & Breakfast,Bed & Breakfast,VIA GEORGE BYRON 49,VERNAZZANO,06069,PG,075827315,3202218465,0759692009,www.algiardinodegliulivi.eu,info@algiardinodegliulivi.eu,,,2,4,2
3105,17251,4,054055,TUORO SUL TRASIMENO,CASA TOMMASO 1,Affittacamere,Affittacamere,VIA DEL PORTO 24,,06069,PG,3338565268,075826515,,,lindamillotti@libero.it,,,2,8,2
3106,5257,4,054055,TUORO SUL TRASIMENO,ALBERGO DA SAURO,Albergo,3 stelle,VIA GUGLIELMI 1,ISOLA MAGGIORE,06060,PG,075826168,3393782037,075826727,www.dasauro.it,info@dasauro.it,2283493.05291,4784717.49186,12,24,12
3107,7940,4,054055,TUORO SUL TRASIMENO,ANNIBALE,Agriturismo,3 spighe,VIA SANGUINETO 1,,06069,PG,075826598,3202230468,,www.agriturismoannibale.it,info@agriturismoannibale.it,2280832.80597,4789313.10104,2,9,4
3108,13412,4,054055,TUORO SUL TRASIMENO,ANTICO CASALE DI MONTEGUALANDRO,Country house,Country house,VIA MONTECCHIO 1,,06069,PG,0758230295,,0758230255,www.anticocasale.it,info@anticocasale.it,2282134.64451,4788156.62309,15,43,19
